Index,Original string,Book Title,Author,Publishing Place,Hebrew Calendar Year,Gregorian Calendar Year,Size,book id,api_title,api_record_id,api_id,api_publisher,api_date,api_author
5400_LS,"עמק רפאים. ה""ר אליהו האלצמאן. נגד המנהגים החדשים. נואיארק. תרכ""ה. 1865 .8",עמק רפאים,אליהו האלצמאן,,"תרכ""ה",1865,8,,"יהודה זיו יושב ליד הפסנתר בסלון ביתו ולידו כלבו, שכונת המושבה הגרמנית, רחוב עמק רפאים 21, ירושלים.",997009639021905171,https://www.nli.org.il/en/archives/NNL_ARCHIVE_AL997009639021905171,,20141016,
5418_LS,"עמר נקא. ה""ר עובדיה מברטנורה. (הרע""ב). פי' על רש""י בחומש. פיסא. תק""ע. 1810 .4",עמר נקא,עובדיה מברטנורה,,"תק""",1810,4,,"ספר עמר נקא : ... והוא חבור כולל על פירוש רש""י על חמשה חומשי תורה / חברו ... הרב ... עובדי' מברטנורא ...",990011097550205171,https://www.nli.org.il/en/books/NNL_ALEPH990011097550205171,[ירושלים] : [מוציא לאור לא ידוע],"[תש""ן]","עובדיה בן אברהם, מברטנורה$$Qעובדיה בן אברהם, מברטנורה"
5426_LS,"ענבי הגפן. ה""ר אבגדור מרדכי כהנא. על חמש מגילות. (מ""ע דברי שלמה). ליק. 1863 .4",דברי שלמה,אבגדור מרדכי כהנא,,,1863,4,,דברי שלמה.,990002930190205171,https://www.nli.org.il/en/articles/NNL_ALEPH990002930190205171,,17470101,"ארדיט, שלמה בן יעקב$$Qארדיט, שלמה בן יעקב"
5434_LS,"ענה בסיל. ה""ר ידידיה נסים. השגות על ס' ""ויכוח הקבלה"" לשד""ל. ליוורנו. תרט""ו. 1855 .8",ענה בסיל,ידידיה נסים,ליוורנו,"תרט""ו",1855,8,,,,,,,
5441_LS,"ענות עני. ה""ר משה קאלמאנקאהן. בראדי. 1884 .8",ענות עני,משה קאלמאנקאהן,,,1884,8,,"ענות עני : כולל שלשה מאמרים: המשגע, התנועה ומאזנים, אשר יצאו לאור במכ""ע עברי אנכי / מאת משה קאלמאנסאהן.",990020579660205171,https://www.nli.org.il/en/books/NNL_ALEPH990020579660205171,בראדי : אלמנת ב' ווערבער,18840101,"קלמנסון, משה, 1836-$$Qקלמנסון, משה, 1836-"
5459_LS,"ענפי הדסה. ה""ר יצחק בער לעווינזאהן. קצת הערות במגילת אסתר. (מ""ע זרובבל). אדעסא. תרכ""ה. 1865 .8",מגילת אסתר,יצחק בער לעווינזאהן,אדעסא,"תרכ""ה",1865,8,,,,,,,
5468_LS,"ענף יהושע. ה""ר יהושע לאנג. על מס' שבת. (מ""ע שו""ת מהר""ם ב""ב). ווילנא. תרכ""ג. 1863 .4",ענף יהושע,יהושע לאנג,ווילנא,"תרכ""ג",1863,4,,ספר ענף יהושע : חדושים ... על מסכת שבת ... / חברתיו אני יהושע ... לאנג.,990012249220205171,https://www.nli.org.il/en/books/NNL_ALEPH990012249220205171,ווילנא : ש. י. פין וא. צ. ראזענקראנץ,"תרכ""ג 1863","לאנג, יהושע בן משה, 1837-1908$$Qלאנג, יהושע בן משה, 1837-1908"
5476_LS,"ענף עץ אבות. ה""ר ברוך שענפעלד. שירים ומליצות. אפען. 1841 .8",ענף עץ אבות,ברוך שענפעלד,,,1841,8,,"ספר ענף עץ אבות : הוא מסכת אבות עם פי' הר""ע מברטנורה, ועם שני ביאורים ... הנקראים בשם ענף יוסף, עץ יוסף ...",990010441640205171,https://www.nli.org.il/en/books/NNL_ALEPH990010441640205171,ירושלים : ספרים תורניים,"תשמ""ז",
5485_LS,"ענף עץ עבות. ה""ר ראובן הלוי גריסהאבער. דקדוק. פיורדא. תק""ד. 1744 .8",ענף עץ עבות,ראובן הלוי גריסהאבער,פיורדא,"תק""ד",1744,8,,,,,,,
5493_LS,"עסיס רמונים. קצור הפרדס להרמ""ע מפאנו. מנטובה. שפ""ג. 1623 .4",עסיס רמונים,,מנטובה,,1623,4,,,,,,,
5508_LS,"עץ הדעת. פי' על בחינת עולם. ויניציאה. תס""ד. 1704 .4",בחינת עולם,פי' על,ויניציאה,,1704,4,,,,,,,
5517_LS,"עץ הדעת טוב. ה""ר חיים ויטאל. על התורה. (מ""ע פרקי אבות). זאלקווי. תרל""א. 1871 .4",עץ הדעת טוב,חיים ויטאל,זאלקווי,"תרל""א",1871,4,,,,,,,
5524_LS,"עץ החיים. ה""ר חיים אבועלפיא. על התורה. אזמיר. תפ""ט. 1729 .2",עץ החיים,חיים אבועלפיא,,,1729,2,,עץ החיים.,990037164240205171,https://www.nli.org.il/en/archives/NNL_ARCHIVE_AL990037164240205171,,19650101,
5531_LS,"עץ חיים. כתוב ארמית. זית רענן. אילן שענפיו מרובין. ה""ר שלמה די אליווירה. שרשי לשה""ק ופי' בלשון ספרדי. וביאור תרגום שבמקרא ופירושו. (מ""ע דרכי נועם). אמשטרדם. תמ""ב. 1682 .12",דרכי נועם,שלמה די אליווירה,אמשטרדם,,1682,12,,,,,,,
5549_LS,"עץ יהודה. ה""ר יהודה בעהאק. מאמרים שונים. ווילנא. תרמ""ד. 1884 .8",עץ יהודה,יהודה בעהאק,ווילנא,"תרמ""ד",1884,8,,,,,,,
5556_LS,"מחנה אפרים. ה""ר אפרים נבון. על הרמב""ם. קושטאנדינא. תצ""ח. 1738 .2",מחנה אפרים,אפרים נבון,,,1738,2,,"ספר דגל מחנה אפרים / ... מו""ה משה חיים אפרים שהיה אב""ד דק""ק סדילקאב...",990003487590205171,https://www.nli.org.il/en/books/NNL_ALEPH990003487590205171,"(ברוקלין, נ.י : קרית ספר)","תשמ""ד","ברוך בן יחיאל מיכל, ממזיבוז, 1753-1811."
5557_LS,"ד""י. (ב""ח). ובסופו שו""ת אהבת ציון ודורש לציון.",,"ובסופו שו""ת אהבת ציון ו",,,,,,,,,,,
5558_LS,"מחנה דן. ה""ר דניאל פראנקפורטיר. על הל' עירובין. (מ""ע שו""ת בית אפרים). פיורדא. 1782 .2",בית אפרים,דניאל פראנקפורטיר,פיורדא,,1782,2,,,,,,,
5559_LS,"מחנה יהודה. ה""ר יהודה עייאש. על הטורים. ליוורנו. תרכ""ד. 1864 .2",מחנה יהודה,יהודה עייאש,ליוורנו,"תרכ""ד",1864,2,,,,,,,
5560_LS,"מחנה לוי. ה""ר צבי הירש הלוי הורוויץ. על התורה. וחי' הלכות ושו""ת. אופיבאך. תקע""ו. 1816 .2",מחנה לוי,צבי הירש הלוי הורוויץ,,"תקע""ו",1816,2,,,,,,,
5561_LS,"מחנה ראובן. ה""ר ראובן ב""ר מרדכי. על או""ח. (מ""ע שו""ת מעיל צדקה). אמשטרדם. תס""ח. 1708 .4",מחנה ראובן,"ראובן ב""ר מרדכי",אמשטרדם,,1708,4,,,,,,,
5563_LS,"מחנה ראובן. ה""ר ראובן קאצינעלינבויגן. על הרמב""ם. ובסופו ""שער חליפין"" דיני הלואה. אלטונא. תקל""ה. 1775 .2",מחנה ראובן,ראובן קאצינעלינבויגן,אלטונא,"תקל""ה",1775,2,,,,,,,
5565_LS,"מחצית השקל. ה""ר משה דיין מפראג. (חסר השער). פי' על תהלים. אופיבאך. תק""ה. 1745 .8",מחצית השקל,משה דיין מפראג,פראג,"תק""ה",1745,8,,,,,,,
5569_LS,"מחצית השקל. ה""ר שמואל הלוי. על מג""א. דיהרנפורט. תקצ""ב. 1832 .2",מחצית השקל,שמואל הלוי,,"תקצ""ב",1832,2,,,,,,,
5570_LS,"מחקרי ארץ. ה""ר יוסף שווארץ. על המפות מקהלת וירושלים וערי יהודה. ירושלים. תרל""ה. 1875 .8",מחקרי ארץ,יוסף שווארץ,ירושלים,"תרל""ה",1875,8,,,,,,,
5571_LS,"מחקרי לשון. ה""ר וואלף היידנהיים. על שמות הנרדפים בלשה""ק. (מ""ע תקון כלי המעשה). רעדלהיים. תקס""ו. 1806 .8",מחקרי לשון,וואלף היידנהיים,,"תקס""ו",1806,8,,,,,,,
5572_LS,"מחזה אברהם. ה""ר אברהם שפירא. חי' מסכתות ודרוש. (מ""ע דברי יוסף). ווילנא. תרל""א. 1871 .4",מחזה אברהם,אברהם שפירא,ווילנא,"תרל""א",1871,4,,,,,,,
5573_LS,מחזה המדינה. מאת קאלוואריסקי. ווילנא. 1875 .8,מחזה המדינה,קאלוואריסקי,ווילנא,,1875,8,,,,,,,
5574_LS,"מחזה שדי. ה""ר נפתלי הירץ וויזל. על מעלת משה ע""ה על כל הנביאים וחי' הלכות. אמשטרדם. תע""ט. 1769 .8",מחזה שדי,נפתלי הירץ וויזל,אמשטרדם,,1769,8,,,,,,,
5575_LS,"מחזות ומשלי שקספיר. מאת יצחק סאלקינזאן. (מ""ע איתיאל). וויען. 1878 .8",מחזות ומשלי שקספיר,יצחק סאלקינזאן,וויען,,1878,8,,,,,,,
5577_LS,"מחזור מכל השנה מנהג ספרדים. ש""ה. 1545 .4",מחזור מכל השנה מנהג ספרדים,,,,1545,4,,,,,,,
5578_LS,"מחזור כמנהג קארפינטראץ. (ד""כ). אמשטרדם. תצ""ט. 1739 .8",מחזור כמנהג קארפינטראץ,,אמשטרדם,,1739,8,,,,,,,
5579_LS,"ד""י. מנהג איטליאנו. (ח""א). ליוורנו. 1841 .8",,,ליוורנו,,1841,8,,,,,,,
5580_LS,"מחזור. לי""נ. מנהג אשכנז. עם ת""א ובאור. רעדעלהיים. תקצ""ב. 1832 .8",מחזור,,,"תקצ""ב",1832,8,,"מחזור / מתרגם רומנית ע""י הרב דר. מ' טהענען.",990010713900205171,https://www.nli.org.il/en/books/NNL_ALEPH990010713900205171,"Iasi : Tip. ""Progresul""",19290101,"טהענען, מאיר (1885-1947)$$Qטהענען, מאיר"
5581_LS,"ד""י. (בלי פי'). הנובר. תקצ""ז. 1837 .8",,,,"תקצ""ז",1837,8,,,,,,,
5582_LS,"ד""י. ליוורנו. תר""ה. 1845 .8",,,ליוורנו,"תר""ה",1845,8,,,,,,,
5583_LS,"ד""י. מנהג רומי. ויניציאה. שמ""ו. 1586 .8",,,ויניציאה,,1586,8,,,,,,,
5584_LS,"ד""י. עם פי' קמחא דאבישונא. רעדלהיים. 1838 .8",,,,,1838,8,,,,,,,
5586_LS,מחזור למועדי השנה. עם פי' קמחא דאבישונא. רעדלהיים. 1838 .8,מחזור למועדי השנה,קמחא דאבישונא,,,1838,8,,,,,,,
5587_LS,מחט בבשר החי. מאת נתן סאמענאוו. שירים. ווארשא. 1876 .8,מחט בבשר החי,נתן סאמענאוו,ווארשא,,1876,8,,,,,,,
5588_LS,"מטמוני מסתרים. מאת נחמן איש פפד""מ. אוצר מלות ההרדפה וההפכים והעקרים והמלות השותפות מלה""ק. פפד""מ. תקמ""א. 1781 .4",מטמוני מסתרים,"נחמן איש פפד""מ",,"תקמ""א",1781,4,,"הקדמת רבי יצחק ב""ר שלמה בן אבי סהולה לפירושו על ס' שיר השירים : (העתקתי באוכספורד מתוך כ""י רד""א סי' 221, ד' לז ב - לח א. - חיים ברודי, מטמוני מסתרים).",990002915970205171,https://www.nli.org.il/en/articles/NNL_ALEPH990002915970205171,,18940101,"ברודי, חיים (1868-1942)$$Qברודי, חיים"
5589_LS,"מטפחת ספרים. מר' יעקב עמדין. התנצלות לספרי המקובלים ועל ספר הזוהר. אלטונא. תקכ""ח. 1768 .4",מטפחת ספרים,יעקב עמדין,אלטונא,"תקכ""ח",1768,4,,,,,,,
5590_LS,"מטה דן. ה""ר דוד ניטו. נגד הקראים. (נלוה לס' עיר דוד). 4.",עיר דוד,דוד ניטו,,,,4,,,,,,,
5591_LS,"מטה יהודה. ה""ר יהודה אלמליח. חי' ופלפולים. וחידושים. שאלוניקי. תקפ""ו. 1826 .2",מטה יהודה,יהודה אלמליח,שאלוניקי,"תקפ""ו",1826,2,,,,,,,
5593_LS,"מטה יהודה. ה""ר יהודה עייש. פי' על ס' המצות להרמב""ם. ושו""ת. (עי' לחם יהודה).","ס' המצות להרמב""ם",יהודה עייש,,,,,,,,,,,
5594_LS,"מטה יוסף. ה""ר יוסף ניסין. על ד' טורים. שאלוניקי. תקי""ט. 1759 .2",מטה יוסף,יוסף ניסין,שאלוניקי,"תקי""ט",1759,2,,,,,,,
5595_LS,"מטה שמעון. ה""ר שמעון ב""ר ישראל. על יו""ד. וספר ""עורה שחר"" דרושים להנ""ל. וקונט' שמן משחת קודש. תקונים לשטרות וגטין. ויניציאה. תפ""א. 1721 .2",מטה שמעון,"שמעון ב""ר ישראל",ויניציאה,,1721,2,,,,,,,
5596_LS,"מי השילוח. (כ""י). ה""ר יחיאל מיכל ראבינאוויץ. חדושי אגדות ושו""ת. .4",מי השילוח,יחיאל מיכל ראבינאוויץ,,,,4,,,,,,,
5597_LS,"מי כמוך. ה""ר יהודה מרגליות. על שו""ע או""ח. פפד""א. תקל""ה. 1778 .2",מי כמוך,יהודה מרגליות,,"תקל""ה",1778,2,,"(מי כמוך) / ... אזן ותקן ר' יהודה הלוי ... ; נדבה רוח ... כה""ר משה גרמאן ... להעתיקו בדקדוק לשונו, לשון לטין ... לשון אלאמן ... לשון ספרדי ...",990011246340205171,https://www.nli.org.il/en/books/NNL_ALEPH990011246340205171,AMSTELAEDAMI : [מוציא לאור לא ידוע],"ת""ס",Valmadonna Trust former owner
5598_LS,"מי כמוך. ה""ר ישראל יונה סג""ל לנדא. על מסכת יומא. ופ' איזהו נשך. וקדושין וחולין. ברלין. תקל""ח. 1778 .2",מי כמוך,"ישראל יונה סג""ל לנדא",ברלין,"תקל""ח",1778,2,,,,,,,
5599_LS,"מים אדירים. ה""ר עמנואל מילר. חי' על הרמב""ם ושו""ע. דיהרנפורט. תקט""ו. 1755 .2",מים אדירים,עמנואל מילר,,"תקט""ו",1755,2,,"ספר מים אדירים : פירוש על האדרא זוטא ; ספר מנחם ציון : פירוש מגילת רות על דרך הסוד ; ביאורים וליקוטים : והוא ביאורים של מאמרי זהר וליקוטים על ענינים שונים / ... מוהר""ר מנחם מענדיל משקלאב ... ; בתוספת הערות באר יצחק מתלמידו מוהר""ר יצחק אייזי ק חבר ...",990010577720205171,https://www.nli.org.il/en/books/NNL_ALEPH990010577720205171,ירושלים : המסורה,"תשמ""ז","חבר, יצחק איזיק בן יעקב (1789-1852)$$Qחבר, יצחק איזיק בן יעקב"
5600_LS,"ד""י. עם שו""ת. (מ""ע אוצרות חיים). לעמבערג. 1860 .2",,"(מ""ע",לעמבערג,,1860,2,,,,,,,
5601_LS,"די' ב""ה הנ""ל. 8.","די' ב""ה הנ""ל",,,,,8,,,,,,,
5603_LS,"מים חיים. ה""ר רפאל הכהן אבד""ק אה""ו. על מס' מכות. דיהרנפורט. תקמ""א. 1781 .4",מים חיים,"רפאל הכהן אבד""ק אה""ו",,"תקמ""א",1781,4,,,,,,,
5604_LS,"ד""י. (מ""ע מראה עיני הכהן).",,"(מ""ע",,,,,,,,,,,
5605_LS,"מים רבים. ה""ר יעקב אלפנדרי. שו""ת. קושטאנדינא. תקפ""ז. 1727 .2",מים רבים,יעקב אלפנדרי,,"תקפ""ז",1727,2,,בית על מים רבים / אמונה אלון; קריינות: דרור רפאל.,990048847630205171,https://www.nli.org.il/en/audio/NNL_ALEPH990048847630205171,תל אביב : iCast,20170101,"אלון, אמונה"
5606_LS,"מיני תרגימא. ה""ר יעקב כ""ץ. פי' מלות עבריות שבאו בל' ארמית. ווילנא. תר""מ. 1880 .8",מיני תרגימא,"יעקב כ""ץ",ווילנא,"תר""",1880,8,,,,,,,
5607_LS,"מימי קדם. מאת ד""ר צבי פראנקעל. יכלכל קורות היהודים והתלמוד משנת ד""א תתקנ""ח עד שנת ד' אלפים תתקע""ו. (מ""ע מחזה המדינה). ברעסלויא. 1856 .8",מחזה המדינה,"ד""ר צבי פראנקעל",ברעסלויא,,1856,8,,,,,,,
5608_LS,"מימי קדם. מאת שמואל יוסף פין. ספורים. (מ""ע נדחי ישראל). ווילנא. תרכ""ד. 1864 .8",נדחי ישראל,שמואל יוסף פין,ווילנא,"תרכ""ד",1864,8,,,,,,,
5609_LS,"מים קדושים. ה""ר חיים קאליברעזי. דרושים. אזמיר. תרכ""ח. 1868 .2",מים קדושים,חיים קאליברעזי,,"תרכ""ח",1868,2,,איור - מים קדושים.,997012721537405171,https://www.nli.org.il/en/archives/NNL_ARCHIVE_AL997012721537405171,,,"גרבוז, יאיר מחבר"
5610_LS,"מית יהודה. ה""ר יהודה לעבטערמאן. קבוצת מאמרים שונים בהשקפה דתית ומוסרית. עם העתקה לל""א לה""ר יעקב ענגלאנדער. המבורג. 1868 .8",מית יהודה,יהודה לעבטערמאן,,,1868,8,,,,,,,
5611_LS,"מכסה לארון. ה""ר ברוך תאומים. חי' מסכתות. לעמבערג. תקנ""ה. 1795 .2",מכסה לארון,ברוך תאומים,לעמבערג,"תקנ""ה",1795,2,,,,,,,
